Recording	Participant	TOI	Interval	Media	AOI	Word_index	First-pass_duration	Total_duration_of_fixations
Recording2	Participant1	ctrrc138_cat	1	ctrrc138_cat	aleshores.	14	303	303
Recording2	Participant1	ctrrc138_cat	1	ctrrc138_cat	dels	7	0	193
Recording2	Participant1	ctrrc138_cat	1	ctrrc138_cat	desconcertat	11	310	310
Recording2	Participant1	ctrrc138_cat	1	ctrrc138_cat	el	5	0	0
Recording2	Participant1	ctrrc138_cat	1	ctrrc138_cat	El	1	0	0
Recording2	Participant1	ctrrc138_cat	1	ctrrc138_cat	els	12	0	0
Recording2	Participant1	ctrrc138_cat	1	ctrrc138_cat	havien	10	230	390
Recording2	Participant1	ctrrc138_cat	1	ctrrc138_cat	jutge	2	0	0
Recording2	Participant1	ctrrc138_cat	1	ctrrc138_cat	que	9	0	137
Recording2	Participant1	ctrrc138_cat	1	ctrrc138_cat	revisar	4	0	0
Recording2	Participant1	ctrrc138_cat	1	ctrrc138_cat	sospitosos	8	451	1491
Recording2	Participant1	ctrrc138_cat	1	ctrrc138_cat	testimoni	6	0	1343
Recording2	Participant1	ctrrc138_cat	1	ctrrc138_cat	va	3	0	0
Recording2	Participant1	ctrrc139_cat	1	ctrrc139_cat	dels	5	150	440
Recording2	Participant1	ctrrc139_cat	1	ctrrc139_cat	descansa	8	267	2187
Recording2	Participant1	ctrrc139_cat	1	ctrrc139_cat	el	3	170	433
Recording2	Participant1	ctrrc139_cat	1	ctrrc139_cat	L'Ona	1	0	400
Recording2	Participant1	ctrrc139_cat	1	ctrrc139_cat	monitor	4	80	277
Recording2	Participant1	ctrrc139_cat	1	ctrrc139_cat	minuts.	10	220	791
Recording2	Participant1	ctrrc139_cat	1	ctrrc139_cat	nedadors	6	407	743
Recording2	Participant1	ctrrc139_cat	1	ctrrc139_cat	que	7	0	123
Recording2	Participant1	ctrrc139_cat	1	ctrrc139_cat	uns	9	0	400
Recording2	Participant1	ctrrc139_cat	1	ctrrc139_cat	veu	2	208	735
Recording2	Participant1	ctrrc140_cat	1	ctrrc140_cat	confidents	5	0	249
Recording2	Participant1	ctrrc140_cat	1	ctrrc140_cat	del	6	0	0
Recording2	Participant1	ctrrc140_cat	1	ctrrc140_cat	detectiu	7	211	418
Recording2	Participant1	ctrrc140_cat	1	ctrrc140_cat	dubtaven	9	243	243
Recording2	Participant1	ctrrc140_cat	1	ctrrc140_cat	els	4	0	0
Recording2	Participant1	ctrrc140_cat	1	ctrrc140_cat	en	10	0	0
Recording2	Participant1	ctrrc140_cat	1	ctrrc140_cat	La	1	0	0
Recording2	Participant1	ctrrc140_cat	1	ctrrc140_cat	Maria	2	0	0
Recording2	Participant1	ctrrc140_cat	1	ctrrc140_cat	observava	3	0	293
Recording2	Participant1	ctrrc140_cat	1	ctrrc140_cat	que	8	0	0
Recording2	Participant1	ctrrc140_cat	1	ctrrc140_cat	silenci.	11	170	170
Recording2	Participant1	pp111_cat	1	pp111_cat	acabat	8	327	327
Recording2	Participant1	pp111_cat	1	pp111_cat	amb	5	200	343
Recording2	Participant1	pp111_cat	1	pp111_cat	d'estrenar.	9	137	137
Recording2	Participant1	pp111_cat	1	pp111_cat	dron	7	0	0
Recording2	Participant1	pp111_cat	1	pp111_cat	el	3	0	0
Recording2	Participant1	pp111_cat	1	pp111_cat	el	6	0	0
Recording2	Participant1	pp111_cat	1	pp111_cat	nen	4	0	0
Recording2	Participant1	pp111_cat	1	pp111_cat	Van	1	0	0
Recording2	Participant1	pp111_cat	1	pp111_cat	veure	2	0	237
Recording2	Participant1	pp112_cat	1	pp112_cat	amb	5	0	100
Recording2	Participant1	pp112_cat	1	pp112_cat	buscat	2	0	217
Recording2	Participant1	pp112_cat	1	pp112_cat	el	3	0	127
Recording2	Participant1	pp112_cat	1	pp112_cat	el	6	166	453
Recording2	Participant1	pp112_cat	1	pp112_cat	el	10	0	0
Recording2	Participant1	pp112_cat	1	pp112_cat	gos	4	0	220
Recording2	Participant1	pp112_cat	1	pp112_cat	Han	1	0	157
Recording2	Participant1	pp112_cat	1	pp112_cat	menjar	7	127	340
Recording2	Participant1	pp112_cat	1	pp112_cat	per	8	0	0
Recording2	Participant1	pp112_cat	1	pp112_cat	poble.	11	277	277
Recording2	Participant1	pp112_cat	1	pp112_cat	tot	9	170	322
Recording2	Participant1	pp113_cat	1	pp113_cat	en	4	0	140
Recording2	Participant1	pp113_cat	1	pp113_cat	en	6	0	110
Recording2	Participant1	pp113_cat	1	pp113_cat	Jordi	5	185	392
Recording2	Participant1	pp113_cat	1	pp113_cat	L'Èlia	1	0	173
Recording2	Participant1	pp113_cat	1	pp113_cat	pijama	7	193	343
Recording2	Participant1	pp113_cat	1	pp113_cat	pel	8	0	0
Recording2	Participant1	pp113_cat	1	pp113_cat	passadís.	9	273	273
Recording2	Participant1	pp113_cat	1	pp113_cat	trobar-se	3	0	183
Recording2	Participant1	pp113_cat	1	pp113_cat	va	2	0	306
Recording2	Participant1	pp114_cat	1	pp114_cat	al	13	173	343
Recording2	Participant1	pp114_cat	1	pp114_cat	amb	9	0	267
Recording2	Participant1	pp114_cat	1	pp114_cat	amic	8	190	590
Recording2	Participant1	pp114_cat	1	pp114_cat	barri.	14		
Recording2	Participant1	pp114_cat	1	pp114_cat	buscava	5	153	1060
Recording2	Participant1	pp114_cat	1	pp114_cat	cotxe	11	130	273
Recording2	Participant1	pp114_cat	1	pp114_cat	del	3	0	750
Recording2	Participant1	pp114_cat	1	pp114_cat	el	6	203	203
Recording2	Participant1	pp114_cat	1	pp114_cat	El	1	0	0
Recording2	Participant1	pp114_cat	1	pp114_cat	fill	2	0	920
Recording2	Participant1	pp114_cat	1	pp114_cat	nou	12	170	497
Recording2	Participant1	pp114_cat	1	pp114_cat	seu	7	0	0
Recording2	Participant1	pp114_cat	1	pp114_cat	un	10	0	0
Recording2	Participant1	pp114_cat	1	pp114_cat	veí	4	140	1083
Recording2	Participant1	pp115_cat	1	pp115_cat	amb	5	153	153
Recording2	Participant1	pp115_cat	1	pp115_cat	compartiré	2	360	505
Recording2	Participant1	pp115_cat	1	pp115_cat	de	8	0	0
Recording2	Participant1	pp115_cat	1	pp115_cat	foto	4	0	0
Recording2	Participant1	pp115_cat	1	pp115_cat	la	3	157	157
Recording2	Participant1	pp115_cat	1	pp115_cat	la	6	0	0
Recording2	Participant1	pp115_cat	1	pp115_cat	la	9	210	210
Recording2	Participant1	pp115_cat	1	pp115_cat	Laia	7	190	190
Recording2	Participant1	pp115_cat	1	pp115_cat	No	1	0	0
Recording2	Participant1	pp115_cat	1	pp115_cat	uni.	10		
Recording2	Participant1	pp116_cat	1	pp116_cat	amb	5	0	243
Recording2	Participant1	pp116_cat	1	pp116_cat	càmera	7	140	1070
Recording2	Participant1	pp116_cat	1	pp116_cat	durant	9	337	540
Recording2	Participant1	pp116_cat	1	pp116_cat	fotografiar	2	0	520
Recording2	Participant1	pp116_cat	1	pp116_cat	la	3	0	0
Recording2	Participant1	pp116_cat	1	pp116_cat	la	6	198	361
Recording2	Participant1	pp116_cat	1	pp116_cat	la	10		
Recording2	Participant1	pp116_cat	1	pp116_cat	noia	4	0	657
Recording2	Participant1	pp116_cat	1	pp116_cat	nova	8	153	320
Recording2	Participant1	pp116_cat	1	pp116_cat	sessió.	11		
Recording2	Participant1	pp116_cat	1	pp116_cat	Vaig	1	0	180
Recording2	Participant1	pp117_cat	1	pp117_cat	amb	7	137	137
Recording2	Participant1	pp117_cat	1	pp117_cat	barra	9	0	0
Recording2	Participant1	pp117_cat	1	pp117_cat	al	12		
Recording2	Participant1	pp117_cat	1	pp117_cat	cotxe	6	140	140
Recording2	Participant1	pp117_cat	1	pp117_cat	de	10	203	203
Recording2	Participant1	pp117_cat	1	pp117_cat	el	5	0	0
Recording2	Participant1	pp117_cat	1	pp117_cat	Els	1	0	0
Recording2	Participant1	pp117_cat	1	pp117_cat	empènyer	4	0	322
Recording2	Participant1	pp117_cat	1	pp117_cat	ferro	11	200	200
Recording2	Participant1	pp117_cat	1	pp117_cat	garatge.	13		
Recording2	Participant1	pp117_cat	1	pp117_cat	tècnics	2	0	0
Recording2	Participant1	pp117_cat	1	pp117_cat	la	8	0	0
Recording2	Participant1	pp117_cat	1	pp117_cat	van	3	0	0
Recording2	Participant1	pp118_cat	1	pp118_cat	amb	7	200	200
Recording2	Participant1	pp118_cat	1	pp118_cat	al	11	0	0
Recording2	Participant1	pp118_cat	1	pp118_cat	detectiu	2	0	307
Recording2	Participant1	pp118_cat	1	pp118_cat	el	8	0	0
Recording2	Participant1	pp118_cat	1	pp118_cat	El	1	0	0
Recording2	Participant1	pp118_cat	1	pp118_cat	la	5	0	0
Recording2	Participant1	pp118_cat	1	pp118_cat	paraigües	9	320	320
Recording2	Participant1	pp118_cat	1	pp118_cat	seguir	4	0	197
Recording2	Participant1	pp118_cat	1	pp118_cat	sospitosa	6	0	288
Recording2	Participant1	pp118_cat	1	pp118_cat	va	3	0	0
Recording2	Participant1	pp118_cat	1	pp118_cat	vermell	10	150	150
Recording2	Participant1	pp118_cat	1	pp118_cat	vespre.	12	170	170
Recording2	Participant1	pp119_cat	1	pp119_cat	amb	7	0	0
Recording2	Participant1	pp119_cat	1	pp119_cat	aquell	10		
Recording2	Participant1	pp119_cat	1	pp119_cat	el	5	0	0
Recording2	Participant1	pp119_cat	1	pp119_cat	El	1	0	0
Recording2	Participant1	pp119_cat	1	pp119_cat	fotògraf	2	0	0
Recording2	Participant1	pp119_cat	1	pp119_cat	la	8	163	313
Recording2	Participant1	pp119_cat	1	pp119_cat	matí.	11		
Recording2	Participant1	pp119_cat	1	pp119_cat	motxilla	9	280	740
Recording2	Participant1	pp119_cat	1	pp119_cat	retratar	4	0	1243
Recording2	Participant1	pp119_cat	1	pp119_cat	turista	6	183	1080
Recording2	Participant1	pp119_cat	1	pp119_cat	va	3	0	0
Recording2	Participant1	pp120_cat	1	pp120_cat	a	12		
Recording2	Participant1	pp120_cat	1	pp120_cat	amb	8	0	167
Recording2	Participant1	pp120_cat	1	pp120_cat	aturar	5	0	727
Recording2	Participant1	pp120_cat	1	pp120_cat	de	2	0	0
Recording2	Participant1	pp120_cat	1	pp120_cat	duanes	3	0	0
Recording2	Participant1	pp120_cat	1	pp120_cat	el	6	0	160
Recording2	Participant1	pp120_cat	1	pp120_cat	L'agent	1	0	0
Recording2	Participant1	pp120_cat	1	pp120_cat	l'aeroport.	13		
Recording2	Participant1	pp120_cat	1	pp120_cat	la	9	173	173
Recording2	Participant1	pp120_cat	1	pp120_cat	maleta	10	307	460
Recording2	Participant1	pp120_cat	1	pp120_cat	passatger	7	224	904
Recording2	Participant1	pp120_cat	1	pp120_cat	trencada	11	323	513
Recording2	Participant1	pp120_cat	1	pp120_cat	va	4	0	193
Recording2	Participant1	pp121_cat	1	pp121_cat	a	12	0	313
Recording2	Participant1	pp121_cat	1	pp121_cat	dalt	8	0	327
Recording2	Participant1	pp121_cat	1	pp121_cat	de	9	167	313
Recording2	Participant1	pp121_cat	1	pp121_cat	del	5	0	697
Recording2	Participant1	pp121_cat	1	pp121_cat	fotografiat	2	0	237
Recording2	Participant1	pp121_cat	1	pp121_cat	He	1	0	0
Recording2	Participant1	pp121_cat	1	pp121_cat	la	3	0	0
Recording2	Participant1	pp121_cat	1	pp121_cat	la	10	0	160
Recording2	Participant1	pp121_cat	1	pp121_cat	la	13	0	390
Recording2	Participant1	pp121_cat	1	pp121_cat	muntanya	11	217	885
Recording2	Participant1	pp121_cat	1	pp121_cat	noia	4	0	1183
Recording2	Participant1	pp121_cat	1	pp121_cat	tarda.	14	167	783
Recording2	Participant1	pp121_cat	1	pp121_cat	vermell	7	200	563
Recording2	Participant1	pp121_cat	1	pp121_cat	vestit	6	227	1001
Recording2	Participant1	pp122_cat	1	pp122_cat	a	8	0	0
Recording2	Participant1	pp122_cat	1	pp122_cat	actor	5	0	467
Recording2	Participant1	pp122_cat	1	pp122_cat	ahir.	13	160	160
Recording2	Participant1	pp122_cat	1	pp122_cat	cinema	12	210	537
Recording2	Participant1	pp122_cat	1	pp122_cat	de	6	0	413
Recording2	Participant1	pp122_cat	1	pp122_cat	del	11	0	297
Recording2	Participant1	pp122_cat	1	pp122_cat	el	3	0	127
Recording2	Participant1	pp122_cat	1	pp122_cat	famós	4	0	160
Recording2	Participant1	pp122_cat	1	pp122_cat	la	9	0	300
Recording2	Participant1	pp122_cat	1	pp122_cat	porta	10	367	670
Recording2	Participant1	pp122_cat	1	pp122_cat	teatre	7	241	681
Recording2	Participant1	pp122_cat	1	pp122_cat	Vam	1	0	0
Recording2	Participant1	pp122_cat	1	pp122_cat	veure	2	0	0
Recording2	Participant1	pp123_cat	1	pp123_cat	arbustos	11	257	257
Recording2	Participant1	pp123_cat	1	pp123_cat	capturar	4	0	267
Recording2	Participant1	pp123_cat	1	pp123_cat	de	7	157	183
Recording2	Participant1	pp123_cat	1	pp123_cat	durant	12	277	277
Recording2	Participant1	pp123_cat	1	pp123_cat	El	1	0	0
Recording2	Participant1	pp123_cat	1	pp123_cat	els	10	0	143
Recording2	Participant1	pp123_cat	1	pp123_cat	entre	9	147	400
Recording2	Participant1	pp123_cat	1	pp123_cat	fotògraf	2	0	230
Recording2	Participant1	pp123_cat	1	pp123_cat	imatge	6	234	360
Recording2	Participant1	pp123_cat	1	pp123_cat	l'ocell	8	0	247
Recording2	Participant1	pp123_cat	1	pp123_cat	l'excursió.	13	190	190
Recording2	Participant1	pp123_cat	1	pp123_cat	la	5	0	0
Recording2	Participant1	pp123_cat	1	pp123_cat	va	3	0	0
Recording2	Participant1	pp124_cat	1	pp124_cat	abans	13	0	0
Recording2	Participant1	pp124_cat	1	pp124_cat	biblioteca	9	190	630
Recording2	Participant1	pp124_cat	1	pp124_cat	columna	12	0	0
Recording2	Participant1	pp124_cat	1	pp124_cat	darrere	10	193	193
Recording2	Participant1	pp124_cat	1	pp124_cat	de	7	0	0
Recording2	Participant1	pp124_cat	1	pp124_cat	de	14	213	213
Recording2	Participant1	pp124_cat	1	pp124_cat	El	1	0	0
Recording2	Participant1	pp124_cat	1	pp124_cat	jove	2	0	0
Recording2	Participant1	pp124_cat	1	pp124_cat	la	5	0	0
Recording2	Participant1	pp124_cat	1	pp124_cat	la	8	0	160
Recording2	Participant1	pp124_cat	1	pp124_cat	la	11	207	207
Recording2	Participant1	pp124_cat	1	pp124_cat	marxar.	15		
Recording2	Participant1	pp124_cat	1	pp124_cat	noia	6	0	127
Recording2	Participant1	pp124_cat	1	pp124_cat	saludar	4	0	0
Recording2	Participant1	pp124_cat	1	pp124_cat	va	3	0	0
Recording2	Participant1	pp125_cat	1	pp125_cat	al	10	247	370
Recording2	Participant1	pp125_cat	1	pp125_cat	avis	2	0	563
Recording2	Participant1	pp125_cat	1	pp125_cat	el	5	210	210
Recording2	Participant1	pp125_cat	1	pp125_cat	Els	1	0	207
Recording2	Participant1	pp125_cat	1	pp125_cat	l'om	9	253	743
Recording2	Participant1	pp125_cat	1	pp125_cat	nét	6	0	480
Recording2	Participant1	pp125_cat	1	pp125_cat	observar	4	0	920
Recording2	Participant1	pp125_cat	1	pp125_cat	parc.	11	113	113
Recording2	Participant1	pp125_cat	1	pp125_cat	petit	7	360	583
Recording2	Participant1	pp125_cat	1	pp125_cat	sota	8	0	170
Recording2	Participant1	pp125_cat	1	pp125_cat	van	3	0	740
Recording2	Participant1	rc126_cat	1	rc126_cat	a	7	0	187
Recording2	Participant1	rc126_cat	1	rc126_cat	del	3	0	603
Recording2	Participant1	rc126_cat	1	rc126_cat	El	1	0	0
Recording2	Participant1	rc126_cat	1	rc126_cat	germà	2	0	583
Recording2	Participant1	rc126_cat	1	rc126_cat	Girona	8	183	563
Recording2	Participant1	rc126_cat	1	rc126_cat	ha	9	0	0
Recording2	Participant1	rc126_cat	1	rc126_cat	llibre.	12	137	137
Recording2	Participant1	rc126_cat	1	rc126_cat	professor	4	0	820
Recording2	Participant1	rc126_cat	1	rc126_cat	publicat	10	180	790
Recording2	Participant1	rc126_cat	1	rc126_cat	que	5	0	127
Recording2	Participant1	rc126_cat	1	rc126_cat	un	11	0	0
Recording2	Participant1	rc126_cat	1	rc126_cat	viu	6	0	363
Recording2	Participant1	rc127_cat	1	rc127_cat	de	3	0	397
Recording2	Participant1	rc127_cat	1	rc127_cat	ha	11	0	143
Recording2	Participant1	rc127_cat	1	rc127_cat	la	4	0	360
Recording2	Participant1	rc127_cat	1	rc127_cat	La	1	0	0
Recording2	Participant1	rc127_cat	1	rc127_cat	mare	2	0	593
Recording2	Participant1	rc127_cat	1	rc127_cat	nena	5	0	480
Recording2	Participant1	rc127_cat	1	rc127_cat	porta	7	186	602
Recording2	Participant1	rc127_cat	1	rc127_cat	que	6	0	393
Recording2	Participant1	rc127_cat	1	rc127_cat	saludat.	12	277	447
Recording2	Participant1	rc127_cat	1	rc127_cat	taronja	10	260	717
Recording2	Participant1	rc127_cat	1	rc127_cat	un	8	190	190
Recording2	Participant1	rc127_cat	1	rc127_cat	vestit	9	140	313
Recording2	Participant1	rc128_cat	1	rc128_cat	de	3	0	0
Recording2	Participant1	rc128_cat	1	rc128_cat	la	4	0	0
Recording2	Participant1	rc128_cat	1	rc128_cat	La	1	0	0
Recording2	Participant1	rc128_cat	1	rc128_cat	minyona	2	0	1737
Recording2	Participant1	rc128_cat	1	rc128_cat	plorava	7	203	1083
Recording2	Participant1	rc128_cat	1	rc128_cat	que	6	0	0
Recording2	Participant1	rc128_cat	1	rc128_cat	sortir.	9	197	313
Recording2	Participant1	rc128_cat	1	rc128_cat	vídua	5	0	1240
Recording2	Participant1	rc128_cat	1	rc128_cat	va	8	0	340
Recording2	Participant1	rc129_cat	1	rc129_cat	abandonar	10	217	217
Recording2	Participant1	rc129_cat	1	rc129_cat	amb	7	130	130
Recording2	Participant1	rc129_cat	1	rc129_cat	corredor	4	0	670
Recording2	Participant1	rc129_cat	1	rc129_cat	del	3	0	0
Recording2	Participant1	rc129_cat	1	rc129_cat	discutia	6	0	777
Recording2	Participant1	rc129_cat	1	rc129_cat	El	1	0	0
Recording2	Participant1	rc129_cat	1	rc129_cat	l’entrenador	8	150	760
Recording2	Participant1	rc129_cat	1	rc129_cat	la	11		
Recording2	Participant1	rc129_cat	1	rc129_cat	pista.	12		
Recording2	Participant1	rc129_cat	1	rc129_cat	que	5	0	130
Recording2	Participant1	rc129_cat	1	rc129_cat	representant	2	0	0
Recording2	Participant1	rc129_cat	1	rc129_cat	va	9	0	0
Recording2	Participant1	rc130_cat	1	rc130_cat	antics	9	0	433
Recording2	Participant1	rc130_cat	1	rc130_cat	barri.	15	157	250
Recording2	Participant1	rc130_cat	1	rc130_cat	del	3	0	350
Recording2	Participant1	rc130_cat	1	rc130_cat	del	14	0	0
Recording2	Participant1	rc130_cat	1	rc130_cat	edificis	8	297	743
Recording2	Participant1	rc130_cat	1	rc130_cat	El	1	0	0
Recording2	Participant1	rc130_cat	1	rc130_cat	els	7	0	0
Recording2	Participant1	rc130_cat	1	rc130_cat	explicar	11	210	420
Recording2	Participant1	rc130_cat	1	rc130_cat	guia	2	0	413
Recording2	Participant1	rc130_cat	1	rc130_cat	història	13	243	410
Recording2	Participant1	rc130_cat	1	rc130_cat	la	12	0	0
Recording2	Participant1	rc130_cat	1	rc130_cat	observava	6	223	770
Recording2	Participant1	rc130_cat	1	rc130_cat	que	5	0	0
Recording2	Participant1	rc130_cat	1	rc130_cat	va	10	327	327
Recording2	Participant1	rc130_cat	1	rc130_cat	viatger	4	0	387
Recording2	Participant1	rc131_cat	1	rc131_cat	a	8	0	0
Recording2	Participant1	rc131_cat	1	rc131_cat	a	12	0	157
Recording2	Participant1	rc131_cat	1	rc131_cat	començat	11	167	317
Recording2	Participant1	rc131_cat	1	rc131_cat	de	3	0	0
Recording2	Participant1	rc131_cat	1	rc131_cat	El	1	0	0
Recording2	Participant1	rc131_cat	1	rc131_cat	estudiar	13	317	507
Recording2	Participant1	rc131_cat	1	rc131_cat	ha	10	0	493
Recording2	Participant1	rc131_cat	1	rc131_cat	la	4	0	0
Recording2	Participant1	rc131_cat	1	rc131_cat	Londres	9	223	497
Recording2	Participant1	rc131_cat	1	rc131_cat	medicina.	14	63	63
Recording2	Participant1	rc131_cat	1	rc131_cat	nebot	2	0	0
Recording2	Participant1	rc131_cat	1	rc131_cat	professora	5	0	343
Recording2	Participant1	rc131_cat	1	rc131_cat	que	6	0	198
Recording2	Participant1	rc131_cat	1	rc131_cat	viu	7	388	738
Recording2	Participant1	rc132_cat	1	rc132_cat	aquella	9	203	203
Recording2	Participant1	rc132_cat	1	rc132_cat	botiga	10	153	427
Recording2	Participant1	rc132_cat	1	rc132_cat	de	3	0	323
Recording2	Participant1	rc132_cat	1	rc132_cat	demà.	12		
Recording2	Participant1	rc132_cat	1	rc132_cat	El	1	0	0
Recording2	Participant1	rc132_cat	1	rc132_cat	en	8	0	150
Recording2	Participant1	rc132_cat	1	rc132_cat	la	4	0	383
Recording2	Participant1	rc132_cat	1	rc132_cat	noia	5	140	470
Recording2	Participant1	rc132_cat	1	rc132_cat	pare	2	0	200
Recording2	Participant1	rc132_cat	1	rc132_cat	que	6	0	373
Recording2	Participant1	rc132_cat	1	rc132_cat	treballa	7	183	954
Recording2	Participant1	rc132_cat	1	rc132_cat	vindrà	11	263	400
Recording2	Participant1	rc133_cat	1	rc133_cat	al	11	0	363
Recording2	Participant1	rc133_cat	1	rc133_cat	arribat	9	0	380
Recording2	Participant1	rc133_cat	1	rc133_cat	del	5	0	184
Recording2	Participant1	rc133_cat	1	rc133_cat	germana	4	0	957
Recording2	Participant1	rc133_cat	1	rc133_cat	havia	8	0	170
Recording2	Participant1	rc133_cat	1	rc133_cat	la	3	0	140
Recording2	Participant1	rc133_cat	1	rc133_cat	museu.	12	191	317
Recording2	Participant1	rc133_cat	1	rc133_cat	pintor	6	0	667
Recording2	Participant1	rc133_cat	1	rc133_cat	que	7	0	0
Recording2	Participant1	rc133_cat	1	rc133_cat	saludar	2	0	1073
Recording2	Participant1	rc133_cat	1	rc133_cat	tard	10	0	0
Recording2	Participant1	rc133_cat	1	rc133_cat	Va	1	0	0
Recording2	Participant1	rc134_cat	1	rc134_cat	comprar	2	188	428
Recording2	Participant1	rc134_cat	1	rc134_cat	del	5	0	393
Recording2	Participant1	rc134_cat	1	rc134_cat	el	3	0	253
Recording2	Participant1	rc134_cat	1	rc134_cat	llibre	4	287	867
Recording2	Participant1	rc134_cat	1	rc134_cat	professor	6	250	693
Recording2	Participant1	rc134_cat	1	rc134_cat	que	7	0	167
Recording2	Participant1	rc134_cat	1	rc134_cat	recomanava	8	590	1213
Recording2	Participant1	rc134_cat	1	rc134_cat	tothom.	9	133	133
Recording2	Participant1	rc134_cat	1	rc134_cat	Van	1	0	0
Recording2	Participant1	rc135_cat	1	rc135_cat (1)	amb	13	0	0
Recording2	Participant1	rc135_cat	1	rc135_cat (1)	butxaca	6	0	392
Recording2	Participant1	rc135_cat	1	rc135_cat (1)	cosir	4	0	267
Recording2	Participant1	rc135_cat	1	rc135_cat (1)	de	3	0	0
Recording2	Participant1	rc135_cat	1	rc135_cat (1)	de	7	0	0
Recording2	Participant1	rc135_cat	1	rc135_cat (1)	disfressa	9	150	150
Recording2	Participant1	rc135_cat	1	rc135_cat (1)	era	11	130	130
Recording2	Participant1	rc135_cat	1	rc135_cat (1)	haver	2	0	0
Recording2	Participant1	rc135_cat	1	rc135_cat (1)	la	5	0	0
Recording2	Participant1	rc135_cat	1	rc135_cat (1)	la	8	185	185
Recording2	Participant1	rc135_cat	1	rc135_cat (1)	que	10	0	0
Recording2	Participant1	rc135_cat	1	rc135_cat (1)	urgència	14	127	127
Recording2	Participant1	rc135_cat	1	rc135_cat (1)	Vam	1	0	0
Recording2	Participant1	rc135_cat	1	rc135_cat (1)	vermella	12	143	143
Recording2	Participant1	rc136_cat	1	rc136_cat	comentari	5	0	2737
Recording2	Participant1	rc136_cat	1	rc136_cat	del	6	140	183
Recording2	Participant1	rc136_cat	1	rc136_cat	el	4	0	503
Recording2	Participant1	rc136_cat	1	rc136_cat	Finalment	1	0	243
Recording2	Participant1	rc136_cat	1	rc136_cat	generat	10	233	827
Recording2	Participant1	rc136_cat	1	rc136_cat	havia	9	193	490
Recording2	Participant1	rc136_cat	1	rc136_cat	llegir	3	0	883
Recording2	Participant1	rc136_cat	1	rc136_cat	polèmica	11	227	563
Recording2	Participant1	rc136_cat	1	rc136_cat	que	8	0	163
Recording2	Participant1	rc136_cat	1	rc136_cat	recentment.	12	173	487
Recording2	Participant1	rc136_cat	1	rc136_cat	vam	2	0	333
Recording2	Participant1	rc136_cat	1	rc136_cat	vídeo	7	150	1330
Recording2	Participant1	rc137_cat	1	rc137_cat	aquell	13	763	1057
Recording2	Participant1	rc137_cat	1	rc137_cat	de	5	0	0
Recording2	Participant1	rc137_cat	1	rc137_cat	declaració	4	0	170
Recording2	Participant1	rc137_cat	1	rc137_cat	dona	7	0	728
Recording2	Participant1	rc137_cat	1	rc137_cat	escoltar	2	0	0
Recording2	Participant1	rc137_cat	1	rc137_cat	en	12	0	0
Recording2	Participant1	rc137_cat	1	rc137_cat	fiable	11	327	327
Recording2	Participant1	rc137_cat	1	rc137_cat	la	3	0	123
Recording2	Participant1	rc137_cat	1	rc137_cat	la	6	0	0
Recording2	Participant1	rc137_cat	1	rc137_cat	moment.	14		
Recording2	Participant1	rc137_cat	1	rc137_cat	poc	10	0	0
Recording2	Participant1	rc137_cat	1	rc137_cat	que	8	0	0
Recording2	Participant1	rc137_cat	1	rc137_cat	semblava	9	205	602
Recording2	Participant1	rc137_cat	1	rc137_cat	Van	1	0	0
